open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
1382.7721279819,1391.5993548895,1378.3633171543,1382.1958128411,2630408,600519.SH,2025-07-29,贵州茅台,NA,CNY
1386.998439015,1399.6389511046,1380.2747623715,1392.2236962921,3186771,600519.SH,2025-07-30,贵州茅台,NA,CNY
1386.0379137802,1387.8340959692,1362.0247829108,1365.5499105224,5179751,600519.SH,2025-07-31,贵州茅台,NA,CNY
1365.7420155694,1369.6705637796,1358.1826819717,1361.064257676,2963559,600519.SH,2025-08-01,贵州茅台,NA,CNY
1359.1432072065,1363.7537283334,1358.1826819717,1362.9853081456,1868795,600519.SH,2025-08-04,贵州茅台,NA,CNY
1364.9063586151,1373.493454214,1361.1699154519,1371.3802986975,2534227,600519.SH,2025-08-05,贵州茅台,NA,CNY
1372.5905604933,1372.5905604933,1363.273465716,1367.6726712913,2369928,600519.SH,2025-08-06,贵州茅台,NA,CNY
1367.6726712913,1371.3418776881,1364.0034648944,1366.2030676821,2800134,600519.SH,2025-08-07,贵州茅台,NA,CNY
1366.8754353464,1370.1892474064,1362.0247829108,1364.8775428581,1865528,600519.SH,2025-08-08,贵州茅台,NA,CNY
1367.3076717021,1394.6730356408,1366.8274090847,1387.9589642497,4715907,600519.SH,2025-08-11,贵州茅台,NA,CNY
1391.8010651888,1407.2367057117,1379.3142371368,1380.3131833809,4201923,600519.SH,2025-08-12,贵州茅台,NA,CNY
1368.7484595542,1377.0858185921,1363.9458333804,1363.9938596421,6552754,600519.SH,2025-08-13,贵州茅台,NA,CNY
1364.848727101,1390.369882589,1364.848727101,1370.6599047714,4812930,600519.SH,2025-08-14,贵州茅台,NA,CNY
1369.7185900414,1372.2639819135,1364.157148932,1365.9437258687,4758165,600519.SH,2025-08-15,贵州茅台,NA,CNY
1370.6599047714,1379.928973287,1366.9234616082,1372.1102978759,4737798,600519.SH,2025-08-18,贵州茅台,NA,CNY
1376.9129240498,1389.5534361395,1375.4721361977,1381.2352876063,4637186,600519.SH,2025-08-19,贵州茅台,NA,CNY
1381.2352876063,1395.451061081,1373.5702962328,1392.7615904236,4580466,600519.SH,2025-08-20,贵州茅台,NA,CNY
1396.0754024836,1397.5546113451,1386.6622551828,1391.0806712627,3089057,600519.SH,2025-08-21,贵州茅台,NA,CNY
1391.6858021607,1406.2089437105,1387.7380434457,1406.1609174487,4497058,600519.SH,2025-08-22,贵州茅台,NA,CNY
1411.9817003715,1436.9457512233,1408.12999418,1431.4995731421,6532455,600519.SH,2025-08-25,贵州茅台,NA,CNY
1431.4899678897,1435.2456215577,1421.5869527192,1423.1237930948,3960213,600519.SH,2025-08-26,贵州茅台,NA,CNY
1423.3831349082,1426.3127368743,1390.8405399541,1390.8405399541,5600609,600519.SH,2025-08-27,贵州茅台,NA,CNY
1390.811724197,1398.6207943557,1381.9748920371,1389.015542008,3928177,600519.SH,2025-08-28,贵州茅台,NA,CNY
1395.6431661279,1424.0555025726,1394.6826408932,1421.5773474669,6225648,600519.SH,2025-08-29,贵州茅台,NA,CNY
1423.6905029834,1429.2615493451,1407.8418366096,1417.8312990512,4512338,600519.SH,2025-09-01,贵州茅台,NA,CNY
1420.2902436523,1449.4325792753,1419.6562969973,1432.4312826198,5668837,600519.SH,2025-09-02,贵州茅台,NA,CNY
1432.1431250494,1444.1496904841,1408.12999418,1422.105636346,4504503,600519.SH,2025-09-03,贵州茅台,NA,CNY
1413.8931455887,1420.9049798025,1402.8182896317,1414.5270922436,4774676,600519.SH,2025-09-04,贵州茅台,NA,CNY
1412.9326203539,1428.2722083532,1406.2089437105,1424.4589231712,3738848,600519.SH,2025-09-05,贵州茅台,NA,CNY
1424.4589231712,1446.9736346743,1419.1760343799,1441.9692982011,5138298,600519.SH,2025-09-08,贵州茅台,NA,CNY
1445.5904783362,1450.3450782484,1434.4675961175,1445.5904783362,3574277,600519.SH,2025-09-09,贵州茅台,NA,CNY
1447.184950226,1469.5555829439,1436.9457512233,1461.9290125797,4966331,600519.SH,2025-09-10,贵州茅台,NA,CNY
1461.9290125797,1465.7807187712,1448.9523166579,1463.3601951796,3723896,600519.SH,2025-09-11,贵州茅台,NA,CNY
1465.7615082665,1477.3070215885,1450.9021828845,1456.1562559187,3372209,600519.SH,2025-09-12,贵州茅台,NA,CNY
1456.0313876382,1457.5778332662,1442.2286400145,1455.2917832075,2582703,600519.SH,2025-09-15,贵州茅台,NA,CNY
1455.2917832075,1460.9492768403,1437.1474615226,1440.7686416577,3271789,600519.SH,2025-09-16,贵州茅台,NA,CNY
1440.77824691,1450.6620515758,1431.1922050669,1434.0641755189,3033054,600519.SH,2025-09-17,贵州茅台,NA,CNY
1433.1036502842,1438.6746966458,1405.7286810931,1410.0126236402,4972125,600519.SH,2025-09-18,贵州茅台,NA,CNY
1410.0414393972,1417.2549839104,1399.4948723194,1410.0222288925,3263662,600519.SH,2025-09-19,贵州茅台,NA,CNY
1407.2559162164,1410.0222288925,1392.771195676,1395.9793499601,3494708,600519.SH,2025-09-22,贵州茅台,NA,CNY
1393.241853041,1399.9655296844,1383.1563380759,1390.2834353179,3866300,600519.SH,2025-09-23,贵州茅台,NA,CNY
1377.4604234336,1399.2739515154,1377.4604234336,1385.0773885454,3074350,600519.SH,2025-09-24,贵州茅台,NA,CNY
1385.8746244903,1388.160674549,1379.3142371368,1382.1958128411,3386973,600519.SH,2025-09-25,贵州茅台,NA,CNY
1384.2897578529,1389.9856724951,1371.6396405109,1378.353711902,4512071,600519.SH,2025-09-26,贵州茅台,NA,CNY
1382.5608124303,1411.9624898668,1378.353711902,1403.1928944733,5368403,600519.SH,2025-09-29,贵州茅台,NA,CNY
1402.3668427714,1403.0968419498,1383.1563380759,1386.9888337626,3936362,600519.SH,2025-09-30,贵州茅台,NA,CNY
1379.3142371368,1382.5608124303,1363.9458333804,1380.0634468199,5491812,600519.SH,2025-10-09,贵州茅台,NA,CNY
1380.8510775124,1383.0987065618,1371.1497726412,1373.5510857281,3600144,600519.SH,2025-10-10,贵州茅台,NA,CNY
1359.8155748708,1366.6833302995,1359.2584702347,1363.1774131925,4606880,600519.SH,2025-10-13,贵州茅台,NA,CNY
1373.5414804758,1406.2089437105,1373.5414804758,1393.7413261631,6667233,600519.SH,2025-10-14,贵州茅台,NA,CNY
1393.7029051537,1405.2484184757,1388.0358062685,1404.2878932409,4278540,600519.SH,2025-10-15,贵州茅台,NA,CNY
1404.2110512221,1426.331947379,1401.2910545084,1426.2935263696,4573015,600519.SH,2025-10-16,贵州茅台,NA,CNY
1424.5549756947,1429.2615493451,1396.6325071197,1397.5642165975,3808589,600519.SH,2025-10-17,贵州茅台,NA,CNY
1397.5642165975,1411.4918325017,1397.4489535693,1400.3785555354,2594988,600519.SH,2025-10-20,贵州茅台,NA,CNY
1401.4063175366,1411.914463605,1398.0444792149,1404.5376298019,2544267,600519.SH,2025-10-21,贵州茅台,NA,CNY
1404.3647352597,1407.8706523666,1398.5247418323,1401.1181599661,1819492,600519.SH,2025-10-22,贵州茅台,NA,CNY
1397.5642165975,1410.8194648374,1390.0721197662,1410.0318341449,2932235,600519.SH,2025-10-23,贵州茅台,NA,CNY
1410.0030183878,1420.5015592039,1392.1276437687,1392.7615904236,3822583,600519.SH,2025-10-24,贵州茅台,NA,CNY
1383.1563380759,1395.1532982582,1379.3046318844,1383.5501534221,3710239,600519.SH,2025-10-27,贵州茅台,NA,CNY
1385.0773885454,1393.9142207053,1384.2129158341,1387.9589642497,2712433,600519.SH,2025-10-28,贵州茅台,NA,CNY
1383.1755485806,1389.4477783636,1373.5895067375,1375.3760836742,3393711,600519.SH,2025-10-29,贵州茅台,NA,CNY
1365.6843840553,1379.9193680347,1365.6843840553,1370.4197734627,4745610,600519.SH,2025-10-30,贵州茅台,NA,CNY
1365.8668838499,1379.2950266321,1364.0514911562,1373.5606909805,3569377,600519.SH,2025-10-31,贵州茅台,NA,CNY
1374.5116109629,1390.8405399541,1364.0418859038,1378.353711902,3454766,600519.SH,2025-11-03,贵州茅台,NA,CNY
1378.4497644255,1379.1029215851,1367.5766187678,1372.5905604933,2656572,600519.SH,2025-11-04,贵州茅台,NA,CNY
1369.6033270132,1374.5020057105,1363.9554386327,1364.0226753991,3447527,600519.SH,2025-11-05,贵州茅台,NA,CNY
1373.5510857281,1384.5490996663,1373.5414804758,1378.4785801825,3834782,600519.SH,2025-11-06,贵州茅台,NA,CNY
1378.4593696778,1382.9450225242,1374.6172687387,1376.7496347599,1886139,600519.SH,2025-11-07,贵州茅台,NA,CNY
1378.353711902,1405.9111808877,1378.3345013973,1404.5760508113,4945154,600519.SH,2025-11-10,贵州茅台,NA,CNY
1404.2878932409,1404.4607877832,1389.8800147193,1401.3967122842,2669156,600519.SH,2025-11-11,贵州茅台,NA,CNY
1402.3476322667,1420.0020860818,1401.6080278359,1407.3135477304,3299210,600519.SH,2025-11-12,贵州茅台,NA,CNY
1404.4031562691,1415.4107754596,1400.4457923018,1412.3370947083,3117923,600519.SH,2025-11-13,贵州茅台,NA,CNY
1411.9720951191,1420.5687959703,1398.8128994027,1399.1010569731,2747306,600519.SH,2025-11-14,贵州茅台,NA,CNY
1396.6036913627,1414.8536708234,1388.7177791852,1412.9326203539,3446221,600519.SH,2025-11-17,贵州茅台,NA,CNY
1412.6444627834,1427.4077356419,1411.0115698843,1417.7352465278,3420478,600519.SH,2025-11-18,贵州茅台,NA,CNY
1415.8141960582,1421.1259006065,1411.9336741097,1412.9422256062,2204537,600519.SH,2025-11-19,贵州茅台,NA,CNY
1413.8931455887,1421.4812949434,1407.1982847023,1409.1961771906,2400232,600519.SH,2025-11-20,贵州茅台,NA,CNY
1412.4523577365,1421.5773474669,1398.5247418323,1408.7063093209,4260720,600519.SH,2025-11-21,贵州茅台,NA,CNY
1409.0905194148,1412.9326203539,1393.8469839389,1394.6826408932,3360744,600519.SH,2025-11-24,贵州茅台,NA,CNY
1400.4457923018,1400.4457923018,1387.4787016323,1387.6227804176,2844069,600519.SH,2025-11-25,贵州茅台,NA,CNY
1391.6858021607,1396.113823493,1386.5950184164,1391.945143974,2030616,600519.SH,2025-11-26,贵州茅台,NA,CNY
1392.2813278062,1392.7615904236,1382.2342338505,1390.1681722897,2228689,600519.SH,2025-11-27,贵州茅台,NA,CNY
1389.3997521019,1398.0444792149,1386.0379137802,1393.241853041,2321121,600519.SH,2025-11-28,贵州茅台,NA,CNY
1393.7221156584,1404.5472350543,1385.0773885454,1390.8405399541,2733342,600519.SH,2025-12-01,贵州茅台,NA,CNY
1390.8405399541,1394.6057988744,1378.3729224067,1379.3430528938,2504726,600519.SH,2025-12-02,贵州茅台,NA,CNY
1379.1317373421,1379.2854213797,1371.6300352586,1372.6866130168,2357279,600519.SH,2025-12-03,贵州茅台,NA,CNY
1372.6866130168,1375.952398815,1362.3897825,1367.7687238148,2907539,600519.SH,2025-12-04,贵州茅台,NA,CNY
1367.7687238148,1376.5191087036,1363.465570763,1373.5606909805,2540166,600519.SH,2025-12-05,贵州茅台,NA,CNY
1372.7826655403,1379.9577890441,1362.0247829108,1362.2360984625,3360280,600519.SH,2025-12-08,贵州茅台,NA,CNY
1362.2457037148,1364.9063586151,1344.7833549466,1345.705459172,4263443,600519.SH,2025-12-09,贵州茅台,NA,CNY
1344.7353286849,1347.4247993422,1328.5792942359,1347.4247993422,3313347,600519.SH,2025-12-10,贵州茅台,NA,CNY
1351.1324267485,1356.2520262498,1346.2241427988,1356.2520262498,2238501,600519.SH,2025-12-11,贵州茅台,NA,CNY
1362.0247829108,1368.7484595542,1357.7696561208,1364.570174783,3715919,600519.SH,2025-12-12,贵州茅台,NA,CNY
1382.7625227296,1383.1467328235,1369.2959589381,1369.708984789,3335879,600519.SH,2025-12-15,贵州茅台,NA,CNY
1369.901089836,1372.3792449417,1359.1432072065,1365.8668838499,2396367,600519.SH,2025-12-16,贵州茅台,NA,CNY
1368.7484595542,1383.0987065618,1361.7174148357,1376.5287139559,3138249,600519.SH,2025-12-17,贵州茅台,NA,CNY
1376.9129240498,1382.0805498129,1369.8146425648,1374.5116109629,1782995,600519.SH,2025-12-18,贵州茅台,NA,CNY
1377.4002439568,1379.7935989906,1368.618096302,1377.4002439568,2650868,600519.SH,2025-12-19,贵州茅台,NA,CNY
1377.4002439568,1381.4445255241,1374.0593157055,1375.700473443,2042565,600519.SH,2025-12-22,贵州茅台,NA,CNY
1375.700473443,1380.2625012013,1364.8864162085,1375.3097216007,2450681,600519.SH,2025-12-23,贵州茅台,NA,CNY
1372.5060771325,1373.8444021922,1367.6314479003,1368.5106395454,2518669,600519.SH,2025-12-24,贵州茅台,NA,CNY
1372.5158459286,1386.6610626183,1368.9795417561,1381.4738319123,2338621,600519.SH,2025-12-25,贵州茅台,NA,CNY
1381.4738319123,1386.3289235523,1377.4002439568,1381.4347567281,1780299,600519.SH,2025-12-26,贵州茅台,NA,CNY
1381.4347567281,1381.4347567281,1368.608327506,1369.5852071116,2630810,600519.SH,2025-12-29,贵州茅台,NA,CNY
1368.608327506,1369.4875191511,1353.9551334213,1357.5891255543,3379194,600519.SH,2025-12-30,贵州茅台,NA,CNY
1357.8626518439,1361.7701702665,1345.3292865035,1345.3390552996,3476563,600519.SH,2025-12-31,贵州茅台,NA,CNY
1352.9782538157,1398.7743697282,1352.9782538157,1393.0303176471,7094942,600519.SH,2026-01-05,贵州茅台,NA,CNY
1399.428879064,1403.746686921,1383.7792677816,1394.9938456544,3958618,600519.SH,2026-01-06,贵州茅台,NA,CNY
1399.7512493339,1401.8222340978,1387.3644159343,1390.4513554882,2968380,600519.SH,2026-01-07,贵州茅台,NA,CNY
1390.4220491,1390.4513554882,1375.5832478903,1379.6470670497,2913454,600519.SH,2026-01-08,贵州茅台,NA,CNY
1384.2384011963,1395.5702046217,1383.2712903867,1386.2898483681,2984774,600519.SH,2026-01-09,贵州茅台,NA,CNY
1386.2898483681,1397.9147156753,1384.3360891568,1390.3243611394,3608266,600519.SH,2026-01-12,贵州茅台,NA,CNY
1393.8020525355,1396.4689338589,1376.4135955551,1378.3771235624,3916866,600519.SH,2026-01-13,贵州茅台,NA,CNY
1378.3771235624,1389.3670191259,1363.8997678068,1365.6874574851,5175797,600519.SH,2026-01-14,贵州茅台,NA,CNY
1363.7434670699,1370.3960171843,1356.4754828039,1356.7783154816,4090714,600519.SH,2026-01-15,贵州茅台,NA,CNY
1362.7470498721,1365.1892488862,1348.0938557875,1350.0476149988,5512068,600519.SH,2026-01-16,贵州茅台,NA,CNY
1349.9499270382,1355.4106840337,1343.2094577593,1344.1863373649,4228640,600519.SH,2026-01-19,贵州茅台,NA,CNY
1347.6054159847,1349.6373255644,1340.3276629226,1341.7929823311,3648443,600519.SH,2026-01-20,贵州茅台,NA,CNY
1341.8027511271,1342.6233299959,1318.7874676182,1319.8229600002,6451625,600519.SH,2026-01-21,贵州茅台,NA,CNY
1320.7509956255,1330.2755717805,1306.5569349555,1309.0772843381,5901089,600519.SH,2026-01-22,贵州茅台,NA,CNY
1309.1163595223,1316.8337084069,1301.6627681313,1306.0880327448,6194890,600519.SH,2026-01-23,贵州茅台,NA,CNY
1309.5168801606,1323.6718656464,1294.4827030298,1310.972430773,8016606,600519.SH,2026-01-26,贵州茅台,NA,CNY
1313.8835319979,1322.4019221591,1307.0649123505,1311.9590791747,4841596,600519.SH,2026-01-27,贵州茅台,NA,CNY
1311.9883855629,1315.5735337156,1291.4446074562,1293.0857651937,7621801,600519.SH,2026-01-28,贵州茅台,NA,CNY
1304.1342735335,1411.5910301543,1298.331608676,1404.4793466252,18953440,600519.SH,2026-01-29,贵州茅台,NA,CNY
1401.8222340978,1401.8222340978,1368.608327506,1368.608327506,9447974,600519.SH,2026-01-30,贵州茅台,NA,CNY
1392.0534380414,1424.8570551989,1378.9827889179,1394.0071972527,8572427,600519.SH,2026-02-02,贵州茅台,NA,CNY
1411.5910301543,1442.6655704098,1409.6665773312,1440.8192679551,8632066,600519.SH,2026-02-03,贵州茅台,NA,CNY
1450.66621438,1497.8201929444,1439.9205387179,1489.7413986057,10912293,600519.SH,2026-02-04,贵州茅台,NA,CNY
1484.8570005775,1528.8165828314,1479.9726025493,1519.047786775,9162274,600519.SH,2026-02-05,贵州茅台,NA,CNY
1519.047786775,1531.7472216484,1471.0634605458,1479.9823713454,7896538,600519.SH,2026-02-06,贵州茅台,NA,CNY
1482.9032413662,1507.2080059546,1478.4975143448,1489.7023234215,5116846,600519.SH,2026-02-09,贵州茅台,NA,CNY
1489.7120922176,1489.7120922176,1461.9003298449,1470.0084305717,3957596,600519.SH,2026-02-10,贵州茅台,NA,CNY
1470.0084305717,1478.9957229437,1461.4118900421,1469.5492971571,3092846,600519.SH,2026-02-11,贵州茅台,NA,CNY
1465.5147843858,1468.0742089526,1439.2953357703,1452.229221749,4624582,600519.SH,2026-02-12,贵州茅台,NA,CNY
1452.229221749,1472.9390693887,1436.5796104666,1450.9592782617,4167901,600519.SH,2026-02-13,贵州茅台,NA,CNY
1485.8338801832,1489.1552708423,1429.7609908192,1432.8870055573,4191253,600519.SH,2026-02-24,贵州茅台,NA,CNY
1436.0130202954,1474.7560654552,1433.9420355314,1457.1722325536,3688067,600519.SH,2026-02-25,贵州茅台,NA,CNY
1452.229221749,1455.0524038093,1430.8062519973,1432.31064659,3295801,600519.SH,2026-02-26,贵州茅台,NA,CNY
1433.0726126824,1442.0794426464,1421.3793638028,1421.3793638028,3216016,600519.SH,2026-02-27,贵州茅台,NA,CNY
1416.4754281825,1423.313585422,1403.4438542432,1406.8140888827,3545386,600519.SH,2026-03-02,贵州茅台,NA,CNY
1406.8043200866,1419.2790726507,1389.2497935732,1393.2159247721,4589086,600519.SH,2026-03-03,贵州茅台,NA,CNY
1382.284641985,1390.0996788301,1359.9043302197,1368.784165835,4801443,600519.SH,2026-03-04,贵州茅台,NA,CNY
1373.4927255342,1380.2918075895,1362.7470498721,1366.6936434789,3050524,600519.SH,2026-03-05,贵州茅台,NA,CNY
1362.7470498721,1374.9580449427,1355.9088926326,1369.5852071116,2915415,600519.SH,2026-03-06,贵州茅台,NA,CNY
1357.8626518439,1372.418157968,1351.2198705255,1364.7008090834,3744162,600519.SH,2026-03-09,贵州茅台,NA,CNY
1372.418157968,1376.9020353579,1365.6776886891,1369.4679815589,2462592,600519.SH,2026-03-10,贵州茅台,NA,CNY
1370.5523179212,1373.4829567381,1365.6972262812,1367.6314479003,2445673,600519.SH,2026-03-11,贵州茅台,NA,CNY
1362.7470498721,1371.4901223426,1358.8493002456,1359.8164110552,2758646,600519.SH,2026-03-12,贵州茅台,NA,CNY
1360.2853132659,1384.8440665518,1359.8164110552,1380.9560857213,3360783,600519.SH,2026-03-13,贵州茅台,NA,CNY
1387.1690400132,1432.1055018728,1387.1690400132,1426.4200625679,6008635,600519.SH,2026-03-16,贵州茅台,NA,CNY
1434.0592610841,1463.4340308258,1427.4067109696,1450.66621438,4945361,600519.SH,2026-03-17,贵州茅台,NA,CNY
1454.5737328026,1461.9003298449,1429.3213949967,1434.8407647686,3555100,600519.SH,2026-03-18,贵州茅台,NA,CNY
1438.9045839281,1438.9436591123,1412.5679097599,1419.2790726507,3031859,600519.SH,2026-03-19,贵州茅台,NA,CNY
1419.3669918152,1428.686423253,1405.7297525204,1411.5910301543,2613234,600519.SH,2026-03-20,贵州茅台,NA,CNY
1400.1908451564,1401.8222340978,1367.6607542885,1375.5148663179,4725589,600519.SH,2026-03-23,贵州茅台,NA,CNY
1383.2615215906,1384.8147601636,1367.8072862294,1374.7919754097,2856179,600519.SH,2026-03-24,贵州茅台,NA,CNY
1377.5077007134,1385.0882864532,1368.618096302,1377.6640014503,2609346,600519.SH,2026-03-25,贵州茅台,NA,CNY
1376.4233643511,1381.2100744188,1367.924511782,1368.784165835,2309289,600519.SH,2026-03-26,贵州茅台,NA,CNY
1367.6314479003,1393.0303176471,1364.3686700175,1383.2810591827,3008711,600519.SH,2026-03-27,贵州茅台,NA,CNY
1374.4696051398,1397.9147156753,1370.0931845066,1387.1690400132,2868459,600519.SH,2026-03-30,贵州茅台,NA,CNY
1434.0592610841,1445.7134347794,1414.9221896095,1416.4754281825,6169066,600519.SH,2026-03-31,贵州茅台,NA,CNY
1430.6304136683,1436.0032514993,1419.2888414467,1425.6971716598,2912514,600519.SH,2026-04-01,贵州茅台,NA,CNY
1425.6971716598,1431.0113967145,1418.5268753543,1426.1269986862,2106437,600519.SH,2026-04-02,贵州茅台,NA,CNY
1425.7948596203,1435.9739451111,1421.3598262107,1426.2442242389,2019373,600519.SH,2026-04-03,贵州茅台,NA,CNY
1426.2930682192,1436.0130202954,1401.8710780781,1406.7261697182,2415218,600519.SH,2026-04-07,贵州茅台,NA,CNY
1426.2442242389,1435.1142910582,1418.5561817425,1431.1481598593,3383610,600519.SH,2026-04-08,贵州茅台,NA,CNY
1431.1481598593,1431.1481598593,1414.0332291684,1426.7228952457,2070476,600519.SH,2026-04-09,贵州茅台,NA,CNY
1425.4041077781,1425.9609291533,1407.7811996923,1420.3438714208,2886556,600519.SH,2026-04-10,贵州茅台,NA,CNY
1410.6141505486,1413.0563495627,1399.8684748866,1409.9401036207,2521364,600519.SH,2026-04-13,贵州茅台,NA,CNY
1409.2465191007,1415.1077967346,1401.8222340978,1413.447101405,2423261,600519.SH,2026-04-14,贵州茅台,NA,CNY
1411.5714925622,1436.7847551838,1408.6603913373,1433.5708212812,3455348,600519.SH,2026-04-15,贵州茅台,NA,CNY
1433.521977301,1443.2516981732,1426.2442242389,1429.018562319,2451284,600519.SH,2026-04-16,贵州茅台,NA,CNY
1367.6314479003,1388.1459196188,1367.5044535516,1374.7040562452,9682499,600519.SH,2026-04-17,贵州茅台,NA,CNY
1370.5620867173,1381.249149603,1367.6314479003,1378.2696668058,3645139,600519.SH,2026-04-20,贵州茅台,NA,CNY
1378.3771235624,1387.0713520526,1377.4002439568,1379.3637719641,2175427,600519.SH,2026-04-21,贵州茅台,NA,CNY
1382.284641985,1386.1921604076,1372.4963083364,1376.9118041539,2691593,600519.SH,2026-04-22,贵州茅台,NA,CNY
1375.4464847455,1386.8759761315,1372.6135338891,1386.1921604076,3770109,600519.SH,2026-04-23,贵州茅台,NA,CNY
1380.4285707343,1425.1501190806,1380.4285707343,1424.7691360344,5545531,600519.SH,2026-04-24,贵州茅台,NA,CNY
1387.1690400132,1387.1690400132,1369.7805830328,1370.7574626384,7279774,600519.SH,2026-04-27,贵州茅台,NA,CNY
1369.5852071116,1376.8043473973,1367.738904657,1372.5158459286,3400442,600519.SH,2026-04-28,贵州茅台,NA,CNY
1372.5158459286,1377.1560240554,1367.9049741899,1368.7743970389,3481313,600519.SH,2026-04-29,贵州茅台,NA,CNY
1367.6314479003,1368.7743970389,1348.0938557875,1352.7731090985,5275267,600519.SH,2026-04-30,贵州茅台,NA,CNY
1333.5383496634,1347.1169761818,1328.6051076549,1343.2094577593,4780604,600519.SH,2026-05-06,贵州茅台,NA,CNY
1343.2094577593,1355.9088926326,1338.3348285271,1339.350783317,4046147,600519.SH,2026-05-07,贵州茅台,NA,CNY
1339.9466798764,1350.7998122951,1338.325059731,1341.2459297519,3336853,600519.SH,2026-05-08,贵州茅台,NA,CNY
1341.1482417914,1341.1482417914,1329.5331432803,1329.8555135501,5713510,600519.SH,2026-05-11,贵州茅台,NA,CNY
1330.5100228859,1332.0534926628,1319.275907421,1323.2322698239,5083743,600519.SH,2026-05-12,贵州茅台,NA,CNY
1323.1834258436,1327.1886322267,1307.0649123505,1313.0141091488,5696787,600519.SH,2026-05-13,贵州茅台,NA,CNY
1307.0649123505,1337.4067929017,1304.3101118626,1311.138500306,5524434,600519.SH,2026-05-14,贵州茅台,NA,CNY
1304.2808054744,1308.3153182457,1296.426693445,1302.131670342,5818365,600519.SH,2026-05-15,贵州茅台,NA,CNY
1305.1111531392,1311.6367089049,1289.1000964027,1292.4117182658,4966097,600519.SH,2026-05-18,贵州茅台,NA,CNY
1291.3371506996,1299.2401067093,1287.5273202376,1293.6816617532,4325464,600519.SH,2026-05-19,贵州茅台,NA,CNY
1290.4579590545,1302.1707455262,1283.619801815,1284.5966814207,4748733,600519.SH,2026-05-20,贵州茅台,NA,CNY
1282.6233846173,1292.9196956608,1280.6891629981,1280.6891629981,3886838,600519.SH,2026-05-21,贵州茅台,NA,CNY
1280.6403190178,1281.5781234392,1260.2919168323,1260.3700672007,4915714,600519.SH,2026-05-22,贵州茅台,NA,CNY
1257.2440524627,1274.6227406471,1247.4752564062,1256.1499473043,4635276,600519.SH,2026-05-25,贵州茅台,NA,CNY
1255.6322011134,1260.067234523,1240.6468679628,1243.9389522338,4593162,600519.SH,2026-05-26,贵州茅台,NA,CNY
1238.7028775476,1288.5041998432,1221.1971950144,1272.874126153,8272791,600519.SH,2026-05-27,贵州茅台,NA,CNY
1260.1746912796,1273.8510057586,1241.6139787724,1246.4788392085,4588998,600519.SH,2026-05-28,贵州茅台,NA,CNY
1241.2232269301,1298.2729958997,1240.6370991667,1295.3423570827,7647805,600519.SH,2026-05-29,贵州茅台,NA,CNY
1296.3192366884,1296.3192366884,1271.2231996194,1279.3215315502,4384460,600519.SH,2026-06-01,贵州茅台,NA,CNY
1275.8047649699,1295.6940337408,1270.9203669417,1276.9965580888,3636185,600519.SH,2026-06-02,贵州茅台,NA,CNY
1273.8510057586,1273.8510057586,1246.4983768006,1252.2717352699,5247652,600519.SH,2026-06-03,贵州茅台,NA,CNY
1249.4192468215,1259.1880428779,1237.4036276721,1238.6833399554,3350617,600519.SH,2026-06-04,贵州茅台,NA,CNY
1248.4521360119,1253.3365340401,1238.429351258,1243.4309748389,3130397,600519.SH,2026-06-05,贵州茅台,NA,CNY
1242.590858378,1248.4521360119,1230.8683031103,1233.7794043351,3082836,600519.SH,2026-06-08,贵州茅台,NA,CNY
1233.7891731312,1233.7989419272,1223.5905500483,1226.9607846877,2786012,600519.SH,2026-06-09,贵州茅台,NA,CNY
1223.1314166336,1252.3596544345,1221.3046517711,1246.3811512479,3924414,600519.SH,2026-06-10,贵州茅台,NA,CNY
1242.7080839307,1253.2193084874,1237.6185411853,1249.4290156175,2535198,600519.SH,2026-06-11,贵州茅台,NA,CNY
1241.7898171014,1265.0590893078,1235.7624699346,1262.0405313264,5049478,600519.SH,2026-06-12,贵州茅台,NA,CNY
1262.8122662148,1262.8122662148,1240.7347871273,1241.7116667329,4158556,600519.SH,2026-06-15,贵州茅台,NA,CNY
1237.7162291459,1238.5661144028,1225.9839050821,1226.6384144179,3496974,600519.SH,2026-06-16,贵州茅台,NA,CNY
1228.914543899,1230.643620801,1209.9240043653,1211.3307109974,4480330,600519.SH,2026-06-17,贵州茅台,NA,CNY
1206.4463129692,1210.2268370431,1183.216115947,1186.9087208564,5747173,600519.SH,2026-06-18,贵州茅台,NA,CNY
1186.2346739285,1223.8347699497,1177.1399247999,1212.7081112414,5825131,600519.SH,2026-06-22,贵州茅台,NA,CNY
1210.3538313918,1234.7758215329,1188.8624800677,1194.1864739184,5800405,600519.SH,2026-06-23,贵州茅台,NA,CNY
1194.3818498395,1213.15747586,1179.5918926101,1179.7579621431,4533528,600519.SH,2026-06-24,贵州茅台,NA,CNY
1179.0936840112,1198.6312761241,1172.2555267717,1184.07577,4844649,600519.SH,2026-06-25,贵州茅台,NA,CNY
1199.0,1199.0,1168.1,1168.63,5006647,600519.SH,2026-06-26,贵州茅台,NA,CNY
1169.0,1215.0,1151.01,1194.96,6687812,600519.SH,2026-06-29,贵州茅台,NA,CNY
1187.0,1195.67,1176.0,1185.49,3960779,600519.SH,2026-06-30,贵州茅台,NA,CNY
1180.1,1196.8,1166.33,1193.01,4247381,600519.SH,2026-07-01,贵州茅台,NA,CNY
1193.01,1215.52,1190.51,1203.0,5087015,600519.SH,2026-07-02,贵州茅台,NA,CNY
